inning_number,half,out,runner_on_1b,runner_on_2b,runner_on_3b,score_diff,total_games,home_wins,win_expectancy
2,top,1,1,0,1,-4,8,1,0.125
2,top,1,0,1,0,3,7,5,0.7142857142857143
2,top,1,1,0,1,3,7,5,0.7142857142857143
2,top,1,0,1,1,3,6,2,0.3333333333333333
2,top,1,1,0,0,-5,6,0,0.0
2,top,1,1,1,1,3,6,3,0.5
2,top,1,0,0,1,-4,5,0,0.0
2,top,1,0,1,0,-5,5,0,0.0
2,top,1,1,1,1,-5,5,1,0.2
2,top,1,0,0,1,2,4,1,0.25
2,top,1,0,1,0,5,4,3,0.75
2,top,1,0,1,1,-4,4,0,0.0
2,top,1,1,0,1,-5,4,0,0.0
2,top,1,0,0,1,3,3,2,0.6666666666666666
2,top,1,1,1,1,4,3,1,0.3333333333333333
2,top,1,0,0,1,-5,2,0,0.0
2,top,1,0,1,1,4,2,1,0.5
2,top,1,1,0,0,5,2,2,1.0
2,top,1,0,1,1,-5,1,0,0.0
2,top,1,1,1,0,-5,1,0,0.0
2,top,1,1,1,0,5,1,0,0.0
2,top,2,0,0,0,0,911,456,0.5005488474204172
2,top,2,1,0,0,0,521,243,0.46641074856046066
2,top,2,0,0,0,-1,252,94,0.373015873015873
2,top,2,0,0,0,1,238,147,0.6176470588235294
2,top,2,1,1,0,0,180,88,0.4888888888888889
2,top,2,1,0,0,-1,159,54,0.33962264150943394
2,top,2,0,0,0,-2,157,52,0.33121019108280253
2,top,2,0,1,0,0,146,70,0.4794520547945205
2,top,2,1,0,0,1,123,71,0.5772357723577236
2,top,2,0,0,0,2,115,81,0.7043478260869566
2,top,2,1,0,0,-2,102,28,0.27450980392156865
2,top,2,1,1,0,-1,86,36,0.4186046511627907
2,top,2,1,0,1,0,84,35,0.4166666666666667
2,top,2,0,1,0,-1,82,26,0.3170731707317073
2,top,2,1,0,0,2,73,49,0.6712328767123288
2,top,2,1,1,1,0,67,21,0.31343283582089554
2,top,2,0,0,0,3,63,49,0.7777777777777778
2,top,2,1,1,0,1,63,35,0.5555555555555556
2,top,2,0,0,0,-3,62,13,0.20967741935483872
2,top,2,0,0,1,0,61,31,0.5081967213114754
2,top,2,1,0,1,-1,61,16,0.26229508196721313
2,top,2,1,0,0,-3,58,11,0.1896551724137931
2,top,2,1,1,0,-2,54,15,0.2777777777777778
2,top,2,0,1,0,-2,48,15,0.3125
2,top,2,0,0,1,-1,44,13,0.29545454545454547
2,top,2,0,1,1,0,42,20,0.47619047619047616
2,top,2,1,0,1,-2,40,6,0.15
2,top,2,1,0,0,3,39,28,0.717948717948718
2,top,2,0,0,0,-4,37,9,0.24324324324324326
2,top,2,1,1,0,-3,36,9,0.25
2,top,2,0,0,0,4,31,27,0.8709677419354839
2,top,2,1,1,0,2,30,20,0.6666666666666666
2,top,2,1,1,1,-1,30,10,0.3333333333333333
2,top,2,0,1,0,1,27,14,0.5185185185185185
2,top,2,1,0,0,-4,27,5,0.18518518518518517
2,top,2,0,1,0,-3,25,6,0.24
2,top,2,1,0,1,1,25,14,0.56
2,top,2,0,0,1,-2,23,8,0.34782608695652173
2,top,2,0,1,0,-4,21,1,0.047619047619047616
2,top,2,0,1,1,-1,19,4,0.21052631578947367
2,top,2,0,0,1,1,18,8,0.4444444444444444
2,top,2,1,0,0,-5,18,2,0.1111111111111111
2,top,2,1,0,1,2,18,9,0.5
2,top,2,1,1,0,-4,18,0,0.0
2,top,2,1,1,1,1,18,5,0.2777777777777778
2,top,2,0,1,0,2,17,13,0.7647058823529411
2,top,2,0,1,1,-3,17,2,0.11764705882352941
2,top,2,0,0,0,-5,16,0,0.0
2,top,2,0,1,1,-2,16,2,0.125
2,top,2,1,1,0,-5,16,0,0.0
2,top,2,0,0,0,5,15,14,0.9333333333333333
2,top,2,0,1,1,1,15,6,0.4
2,top,2,1,0,0,4,15,14,0.9333333333333333
2,top,2,1,1,0,3,15,11,0.7333333333333333
2,top,2,1,1,1,-3,14,5,0.35714285714285715
2,top,2,1,1,1,-2,14,5,0.35714285714285715
2,top,2,0,0,1,-4,13,4,0.3076923076923077
2,top,2,1,0,1,-3,13,6,0.46153846153846156
2,top,2,0,0,1,-3,12,1,0.08333333333333333
2,top,2,1,0,1,-4,11,1,0.09090909090909091
2,top,2,0,0,1,2,9,7,0.7777777777777778
2,top,2,0,1,1,2,9,7,0.7777777777777778
2,top,2,1,1,1,-5,8,0,0.0
2,top,2,1,1,1,-4,7,0,0.0
2,top,2,1,1,1,3,7,3,0.42857142857142855
2,top,2,0,1,0,-5,6,0,0.0
2,top,2,0,1,0,3,6,4,0.6666666666666666
2,top,2,1,1,1,2,6,4,0.6666666666666666
2,top,2,0,1,1,3,5,3,0.6
2,top,2,0,0,1,-5,4,0,0.0
2,top,2,0,1,1,-4,4,1,0.25
2,top,2,1,0,0,5,4,4,1.0
2,top,2,1,0,1,-5,4,0,0.0
2,top,2,1,0,1,3,4,4,1.0
2,top,2,1,1,0,4,4,3,0.75
2,top,2,1,1,1,4,4,2,0.5
2,top,2,0,0,1,3,2,2,1.0
2,top,2,0,0,1,5,2,2,1.0
2,top,2,0,1,0,4,2,2,1.0
2,top,2,0,1,1,4,2,2,1.0
2,top,2,1,0,1,4,2,2,1.0
2,top,2,0,0,1,4,1,1,1.0
2,top,2,0,1,0,5,1,1,1.0
2,top,2,0,1,1,-5,1,0,0.0
2,top,2,0,1,1,5,1,1,1.0
2,top,3,0,0,0,0,716,363,0.5069832402234636
2,top,3,1,0,0,0,327,148,0.4525993883792049
2,top,3,0,0,0,-1,206,78,0.3786407766990291
2,top,3,0,0,0,1,182,113,0.6208791208791209
2,top,3,0,1,0,0,158,79,0.5
2,top,3,0,0,0,-2,134,42,0.31343283582089554
2,top,3,1,1,0,0,124,70,0.5645161290322581
2,top,3,1,0,0,-1,96,33,0.34375
2,top,3,0,0,0,2,83,65,0.7831325301204819
2,top,3,0,1,0,-1,82,24,0.2926829268292683
2,top,3,1,0,0,1,70,46,0.6571428571428571
2,top,3,0,0,0,-3,56,11,0.19642857142857142
2,top,3,1,0,0,-2,56,21,0.375
2,top,3,0,0,0,3,55,47,0.8545454545454545
2,top,3,1,1,0,-1,55,29,0.5272727272727272
2,top,3,1,0,1,0,51,24,0.47058823529411764
2,top,3,1,1,1,0,51,18,0.35294117647058826
2,top,3,0,0,1,0,49,24,0.4897959183673469
2,top,3,1,0,0,2,48,35,0.7291666666666666
2,top,3,1,1,0,1,43,29,0.6744186046511628
2,top,3,0,1,0,-2,41,11,0.2682926829268293
2,top,3,0,0,1,-1,36,12,0.3333333333333333
2,top,3,0,1,1,0,36,20,0.5555555555555556
2,top,3,1,0,1,-1,36,11,0.3055555555555556
2,top,3,1,1,0,-2,34,8,0.23529411764705882
2,top,3,1,0,0,-3,33,6,0.18181818181818182
2,top,3,0,0,0,-4,32,6,0.1875
2,top,3,0,1,0,1,31,18,0.5806451612903226
2,top,3,1,0,0,3,25,17,0.68
2,top,3,1,1,0,-3,25,8,0.32
2,top,3,0,0,1,-2,24,9,0.375
2,top,3,0,1,0,-3,24,4,0.16666666666666666
2,top,3,0,0,0,4,23,21,0.9130434782608695
2,top,3,0,1,1,-3,21,6,0.2857142857142857
2,top,3,1,1,0,2,21,16,0.7619047619047619
2,top,3,0,1,1,-1,20,5,0.25
2,top,3,0,1,0,2,19,13,0.6842105263157895
2,top,3,0,1,1,-2,18,2,0.1111111111111111
2,top,3,1,1,1,-1,18,6,0.3333333333333333
2,top,3,0,1,0,-4,17,1,0.058823529411764705
2,top,3,1,0,0,-4,16,5,0.3125
2,top,3,1,0,1,1,14,7,0.5
2,top,3,1,0,1,2,14,7,0.5
2,top,3,0,0,0,5,13,12,0.9230769230769231
2,top,3,1,0,1,-2,13,4,0.3076923076923077
2,top,3,1,0,0,4,12,11,0.9166666666666666
2,top,3,0,0,1,-3,11,2,0.18181818181818182
2,top,3,0,0,1,1,11,6,0.5454545454545454
2,top,3,1,1,0,-4,11,0,0.0
2,top,3,0,1,1,1,10,6,0.6
2,top,3,1,1,0,3,10,8,0.8
2,top,3,0,0,0,-5,9,0,0.0
2,top,3,0,1,0,3,9,7,0.7777777777777778
2,top,3,0,1,1,2,9,8,0.8888888888888888
2,top,3,1,1,1,-2,9,4,0.4444444444444444
2,top,3,1,0,0,-5,8,2,0.25
2,top,3,0,0,1,-4,7,2,0.2857142857142857
2,top,3,1,0,1,-4,7,1,0.14285714285714285
2,top,3,1,0,1,-3,7,1,0.14285714285714285
2,top,3,1,1,0,-5,7,0,0.0
2,top,3,1,1,1,1,7,4,0.5714285714285714
2,top,3,1,1,1,-5,6,0,0.0
2,top,3,1,1,1,-3,6,3,0.5
2,top,3,0,0,1,2,5,4,0.8
2,top,3,0,1,1,3,5,3,0.6
2,top,3,1,1,1,3,5,3,0.6
2,top,3,0,0,1,-5,4,0,0.0
2,top,3,0,0,1,3,4,4,1.0
2,top,3,0,1,0,-5,4,0,0.0
2,top,3,0,1,1,-4,4,1,0.25
2,top,3,1,0,1,3,4,4,1.0
2,top,3,0,0,1,5,3,3,1.0
2,top,3,1,1,0,4,3,2,0.6666666666666666
2,top,3,1,1,1,-4,3,0,0.0
2,top,3,1,1,1,2,3,3,1.0
2,top,3,0,1,0,4,2,2,1.0
2,top,3,0,1,0,5,2,2,1.0
2,top,3,0,1,1,-5,2,1,0.5
2,top,3,1,1,1,4,2,2,1.0
2,top,3,0,0,1,4,1,1,1.0
2,top,3,0,1,1,4,1,1,1.0
2,top,3,0,1,1,5,1,1,1.0
2,top,3,1,0,0,5,1,1,1.0
2,top,3,1,0,1,-5,1,0,0.0
2,top,3,1,0,1,4,1,1,1.0
3,bot,0,1,0,0,0,265,150,0.5660377358490566
3,bot,0,1,0,0,-1,170,68,0.4
3,bot,0,1,0,0,1,149,99,0.6644295302013423
3,bot,0,1,0,0,-2,89,34,0.38202247191011235
3,bot,0,1,0,0,2,69,50,0.7246376811594203
3,bot,0,1,0,0,-3,65,11,0.16923076923076924
3,bot,0,1,1,0,0,65,38,0.5846153846153846
3,bot,0,1,0,0,3,53,46,0.8679245283018868
3,bot,0,1,0,0,-4,52,12,0.23076923076923078
3,bot,0,1,1,0,-1,47,23,0.48936170212765956
3,bot,0,1,1,0,1,44,29,0.6590909090909091
3,bot,0,0,1,0,0,41,26,0.6341463414634146
3,bot,0,0,1,0,1,26,22,0.8461538461538461
3,bot,0,1,0,0,4,25,23,0.92
3,bot,0,0,1,0,-2,24,6,0.25
3,bot,0,0,1,0,-1,23,11,0.4782608695652174
3,bot,0,0,1,0,2,22,19,0.8636363636363636
3,bot,0,1,1,0,-3,22,6,0.2727272727272727
3,bot,0,1,1,0,-2,22,10,0.45454545454545453
3,bot,0,1,1,0,2,21,19,0.9047619047619048
3,bot,0,1,0,0,-5,19,2,0.10526315789473684
3,bot,0,1,0,1,0,19,11,0.5789473684210527
3,bot,0,0,0,0,2,18,11,0.6111111111111112
3,bot,0,0,0,0,4,17,14,0.8235294117647058
3,bot,0,1,1,0,-4,16,4,0.25
3,bot,0,1,1,1,0,16,12,0.75
3,bot,0,1,0,1,1,14,13,0.9285714285714286
3,bot,0,0,0,0,1,13,9,0.6923076923076923
3,bot,0,1,1,0,3,12,11,0.9166666666666666
3,bot,0,0,0,0,0,11,8,0.7272727272727273
3,bot,0,0,1,0,-3,11,3,0.2727272727272727
3,bot,0,0,0,0,-1,10,4,0.4
3,bot,0,0,0,0,3,10,9,0.9
3,bot,0,0,0,0,5,10,9,0.9
3,bot,0,0,1,0,3,10,7,0.7
3,bot,0,1,0,1,-2,10,3,0.3
3,bot,0,1,1,1,1,10,8,0.8
3,bot,0,0,1,1,-1,9,2,0.2222222222222222
3,bot,0,1,0,0,5,9,9,1.0
3,bot,0,1,0,1,-1,9,5,0.5555555555555556
3,bot,0,0,0,0,-2,8,1,0.125
3,bot,0,0,0,1,0,8,4,0.5
3,bot,0,1,1,0,4,8,6,0.75
3,bot,0,1,1,1,2,8,8,1.0
3,bot,0,0,1,1,-2,7,3,0.42857142857142855
3,bot,0,1,0,1,-3,7,4,0.5714285714285714
3,bot,0,1,1,1,-2,7,3,0.42857142857142855
3,bot,0,1,1,1,-1,7,6,0.8571428571428571
3,bot,0,0,0,0,-3,6,0,0.0
3,bot,0,1,0,1,2,6,6,1.0
3,bot,0,1,1,1,-3,6,2,0.3333333333333333
3,bot,0,0,1,0,-4,5,0,0.0
3,bot,0,0,1,0,4,5,4,0.8
3,bot,0,1,0,1,-4,5,2,0.4
3,bot,0,1,0,1,3,5,4,0.8
3,bot,0,1,0,1,4,5,5,1.0
3,bot,0,0,1,1,1,4,3,0.75
3,bot,0,1,1,0,-5,4,0,0.0
3,bot,0,1,1,1,3,4,4,1.0
3,bot,0,0,0,1,-1,3,2,0.6666666666666666
3,bot,0,0,1,0,5,3,3,1.0
3,bot,0,0,1,1,0,3,3,1.0
3,bot,0,0,1,1,2,3,3,1.0
3,bot,0,0,1,1,3,3,3,1.0
3,bot,0,1,0,1,5,3,3,1.0
3,bot,0,1,1,0,5,3,3,1.0
3,bot,0,1,1,1,-4,3,1,0.3333333333333333
3,bot,0,1,1,1,4,3,3,1.0
3,bot,0,1,1,1,5,3,3,1.0
3,bot,0,0,0,0,-4,2,0,0.0
3,bot,0,0,0,1,-2,2,1,0.5
3,bot,0,0,0,1,1,2,1,0.5
3,bot,0,0,1,0,-5,2,1,0.5
3,bot,0,0,1,1,-4,2,0,0.0
3,bot,0,0,1,1,-3,2,1,0.5
3,bot,0,0,1,1,4,2,2,1.0
3,bot,0,1,1,1,-5,2,0,0.0
3,bot,0,0,0,1,2,1,1,1.0
3,bot,0,0,0,1,3,1,0,0.0
3,bot,0,0,0,1,4,1,1,1.0
3,bot,0,0,0,1,5,1,1,1.0
3,bot,0,0,1,1,-5,1,0,0.0
3,bot,0,1,0,1,-5,1,0,0.0
3,bot,1,0,0,0,0,699,325,0.46494992846924177
3,bot,1,0,0,0,-1,382,133,0.3481675392670157
3,bot,1,0,0,0,1,323,198,0.6130030959752322
3,bot,1,1,0,0,0,287,142,0.49477351916376305
3,bot,1,0,0,0,-2,246,60,0.24390243902439024
3,bot,1,0,0,0,2,199,138,0.6934673366834171
3,bot,1,1,0,0,1,186,113,0.6075268817204301
3,bot,1,0,0,0,-3,180,41,0.22777777777777777
3,bot,1,1,0,0,-1,172,67,0.38953488372093026
3,bot,1,0,0,0,3,126,102,0.8095238095238095
3,bot,1,1,0,0,-2,122,39,0.319672131147541
3,bot,1,0,0,0,-4,110,13,0.11818181818181818
3,bot,1,0,1,0,0,110,67,0.6090909090909091
3,bot,1,1,1,0,0,104,64,0.6153846153846154
3,bot,1,1,0,0,2,93,66,0.7096774193548387
3,bot,1,1,0,0,-3,88,15,0.17045454545454544
3,bot,1,0,0,0,4,80,71,0.8875
3,bot,1,1,1,0,-1,76,36,0.47368421052631576
3,bot,1,1,1,0,1,74,47,0.6351351351351351
3,bot,1,1,0,0,3,68,56,0.8235294117647058
3,bot,1,0,1,0,-1,59,24,0.4067796610169492
3,bot,1,0,1,0,1,59,43,0.7288135593220338
3,bot,1,0,0,0,-5,56,6,0.10714285714285714
3,bot,1,1,0,0,-4,45,9,0.2
3,bot,1,0,0,0,5,44,39,0.8863636363636364
3,bot,1,1,1,0,-2,40,15,0.375
3,bot,1,1,1,1,0,40,25,0.625
3,bot,1,0,1,0,2,39,30,0.7692307692307693
3,bot,1,1,1,0,2,39,30,0.7692307692307693
3,bot,1,1,0,0,4,38,34,0.8947368421052632
3,bot,1,1,0,1,1,38,30,0.7894736842105263
3,bot,1,1,0,1,0,37,20,0.5405405405405406
3,bot,1,0,0,1,0,35,21,0.6
3,bot,1,0,1,0,3,31,28,0.9032258064516129
3,bot,1,0,1,0,-2,28,6,0.21428571428571427
3,bot,1,1,1,0,-3,28,6,0.21428571428571427
3,bot,1,1,1,1,1,26,19,0.7307692307692307
3,bot,1,0,1,1,1,24,13,0.5416666666666666
3,bot,1,0,0,1,1,22,16,0.7272727272727273
3,bot,1,0,1,1,-1,22,7,0.3181818181818182
3,bot,1,0,1,1,0,22,13,0.5909090909090909
3,bot,1,1,0,0,-5,22,3,0.13636363636363635
3,bot,1,1,0,1,-1,22,11,0.5
3,bot,1,1,1,1,-1,22,10,0.45454545454545453
3,bot,1,1,1,0,-4,21,3,0.14285714285714285
3,bot,1,1,1,1,2,21,21,1.0
3,bot,1,1,0,1,2,20,15,0.75
3,bot,1,1,1,0,3,20,15,0.75
3,bot,1,1,0,0,5,19,16,0.8421052631578947
3,bot,1,1,0,1,3,19,17,0.8947368421052632
3,bot,1,0,0,1,-1,17,8,0.47058823529411764
3,bot,1,0,1,1,2,17,15,0.8823529411764706
3,bot,1,0,1,0,4,16,11,0.6875
3,bot,1,0,0,1,2,14,11,0.7857142857142857
3,bot,1,0,1,1,3,14,13,0.9285714285714286
3,bot,1,1,1,0,4,14,13,0.9285714285714286
3,bot,1,0,0,1,-2,13,7,0.5384615384615384
3,bot,1,0,1,0,-3,13,3,0.23076923076923078
3,bot,1,0,1,0,-4,11,0,0.0
